	Dx	Dy	Dz
	  -0.0015767374	   0.0001748535	 -14.7787525322
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003217884	  -0.0002557184	  -0.1476604909
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0008111224	  -0.0001955664	 -14.7906052726
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003273799	  -0.0002607494	  -0.1469823977
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0000923046	  -0.0005733033	 -14.7970826477
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003327904	  -0.0002645728	  -0.1462024183
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0005623871	  -0.0009272392	 -14.8033939588
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003371475	  -0.0002664434	  -0.1452263696
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0005101469	  -0.0009786997	 -14.8134241794
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003399715	  -0.0002663449	  -0.1440205910
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0002966654	  -0.0007381335	 -14.8286019617
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003419616	  -0.0002653123	  -0.1424543273
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0015975189	  -0.0001500628	 -14.8499519492
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003447271	  -0.0002652100	  -0.1402138499
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0028628825	   0.0008324383	 -14.8795961274
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003503980	  -0.0002689805	  -0.1372094687
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0035261998	   0.0018780253	 -14.9160483144
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003595706	  -0.0002783389	  -0.1342480736
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0029380853	   0.0023123544	 -14.9482675523
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003693187	  -0.0002903163	  -0.1323240849
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0014546707	   0.0017009509	 -14.9665609249
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003780596	  -0.0003022115	  -0.1310916772
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0002136477	   0.0005139059	 -14.9772449019
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003852879	  -0.0003125671	  -0.1298430308
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0003146227	  -0.0007012141	 -14.9906388940
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003899452	  -0.0003196297	  -0.1281364503
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0001751865	  -0.0011091161	 -15.0132193747
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003909471	  -0.0003219074	  -0.1261062856
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0006447564	  -0.0005453054	 -15.0421714096
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003893933	  -0.0003212801	  -0.1241518583
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0015124356	   0.0005536807	 -15.0685834933
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003871209	  -0.0003205633	  -0.1222325287
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0023724668	   0.0016353415	 -15.0911709570
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003851111	  -0.0003214948	  -0.1203050962
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0025031766	   0.0026160438	 -15.1092337732
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003846581	  -0.0003251696	  -0.1187945662
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0022275109	   0.0027537784	 -15.1187402392
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003859146	  -0.0003308106	  -0.1181859393
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0015126706	   0.0020427666	 -15.1171909582
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003884847	  -0.0003376867	  -0.1182358763
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0008362998	   0.0007803959	 -15.1094727958
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003910542	  -0.0003447490	  -0.1187837613
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0004403933	  -0.0007274969	 -15.0984450594
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003938932	  -0.0003534681	  -0.1187273478
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0004542987	  -0.0019087582	 -15.0967854788
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003933920	  -0.0003598564	  -0.1181973088
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0007699163	  -0.0021025327	 -15.1043030376
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003925766	  -0.0003662797	  -0.1153724529
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0017475744	  -0.0007475336	 -15.1389423559
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003854606	  -0.0003622804	  -0.1142381463
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0020517881	   0.0014922942	 -15.1563690437
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003840084	  -0.0003637677	  -0.1111572011
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0023101637	   0.0035341001	 -15.1905633910
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003813689	  -0.0003624195	  -0.1092963526
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0016939033	   0.0053125112	 -15.2119987387
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003821372	  -0.0003671945	  -0.1067480110
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0005110318	   0.0063863277	 -15.2418620171
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003856059	  -0.0003767993	  -0.1050020991
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0004640847	   0.0060231595	 -15.2674460360
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003918331	  -0.0003911406	  -0.1039709049
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0004998861	   0.0042132704	 -15.2872487202
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003974919	  -0.0004044961	  -0.1041398044
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0005743815	   0.0017373223	 -15.2927748913
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004019979	  -0.0004170115	  -0.1039169696
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0023392950	  -0.0004373570	 -15.2939039561
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004024873	  -0.0004239030	  -0.1043844580
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0043969613	  -0.0018745406	 -15.2760947839
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0004021231	  -0.0004314660	  -0.1022407144
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0057247230	  -0.0013734350	 -15.2673589226
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003948292	  -0.0004229740	  -0.1028893635
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0055425474	   0.0006402809	 -15.2222416974
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003930450	  -0.0004227979	  -0.0991869823
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0037749534	   0.0040850927	 -15.2243053622
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003897869	  -0.0004127013	  -0.0985268085
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0006612587	   0.0071859657	 -15.2143755336
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003917313	  -0.0004103703	  -0.0973195306
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0019579791	   0.0089381834	 -15.2291800260
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.0003962157	  -0.0004129153	  -0.0975293823
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0025685414	   0.0082935553	 -15.2480032149
Center of Mass (Angs):
